231	the front of the boring <e1> machine </e1> contains tungsten - tipped <e2> picks </e2> that workers guide with the use of laser projections on video screens	12	whole	component	2
232	they incorporated the <e1> immigrant flows </e1> into <e2> microsimulation </e2>	7	entity	destination	1
233	i have always felt so relieved that roy and the <e1> boys </e1> had left the <e2> creek </e2>	13	entity	origin	1
234	the first <e1> report </e1> analyses the adaptation <e2> strategies </e2> of the eu member states	1	message	topic	1
235	cook discoveries prepared the way for establishment of a new penal <e1> colony </e1> by the colonial <e2> power </e2>	3	product	producer	1
236	this process passes on a health <e1> gene </e1> to the next <e2> generation </e2>	0	other	other	0
237	a <e1> telescope </e1> assists the <e2> eye </e2> chiefly in two ways	5	instrument	agency	1
238	the <e1> boy </e1> accidentally went into the girl <e2> bathroom </e2>	7	entity	destination	1
239	the <e1> document </e1> is stored in the proper <e2> folder </e2> as a text	17	content	container	1
240	unfortunately they just had brief mentions and more <e1> pages </e1> were spent describing the clubs <e2> scene </e2>	1	message	topic	1
241	the map to the left shows a snapshot of <e1> weather </e1> <e2> conditions </e2> in selected towns across italy	0	other	other	0
242	i reflected on this while passing a <e1> passel </e1> of <e2> pigeons </e2> parading on a loop sidewalk the other day	16	collection	member	2
243	the retailers poured <e1> resources </e1> into promoting low - alcohol <e2> wine </e2>	0	other	other	0
244	fiscus was the treasury of the roman emperor so - called because the <e1> money </e1> was stored in <e2> baskets </e2>	17	content	container	1
245	hundreds of toxic <e1> chemicals </e1> were released into the <e2> atmosphere </e2>	7	entity	destination	1
246	the final <e1> part </e1> of the court is completed by the <e2> chapel </e2> begun by mary i in 1554 in memory of her father	0	other	other	0
247	<e1> mobile </e1> lost in the ocean was found in a cod <e2> belly </e2>	17	content	container	1
248	the <e1> flyer </e1> advertised a two - week <e2> workshop </e2> being conducted at the university this summer	1	message	topic	1
249	the <e1> hotel </e1> arose from the <e2> reconstruction </e2> of historical building	0	other	other	0
250	this revised <e1> edition </e1> incorporates new research <e2> findings </e2> and advances in the treatment of genetic disorders including gene - directed therapies	1	message	topic	1
251	<e1> fish </e1> swim in a <e2> shoal </e2> but they fall one by one	15	member	collection	1
252	all <e1> bookmarks </e1> have been exported to a single <e2> file </e2>	7	entity	destination	1
253	the <e1> team </e1> used the newly - developed <e2> nanoparticle </e2> to build therapies for treating individuals with cardiovascular disease	6	agency	instrument	2
254	tobia made a stunning <e1> revelation </e1> in a <e2> phone call </e2> in september 2002	2	topic	message	2
255	it was also home to a bale of snapping turtles and a <e1> siege </e1> of great blue <e2> herons </e2>	16	collection	member	2
256	the <e1> indenter </e1> is pushed into the <e2> material </e2> and both the load and displacement increase	7	entity	destination	1
257	the latest <e1> issue </e1> of five bells has been sent to poet union <e2> members </e2>	7	entity	destination	1
258	<e1> cruisers </e1> and large yachts have much more sophisticated <e2> fittings </e2> that that require more skills	12	whole	component	2
259	the <e1> accused </e1> killed the victim with a <e2> kirpan </e2> and separated the head from the body and threw it in a canal near nabha	6	agency	instrument	2
260	there are enough gills there to serve the oxygen demands of an entire <e1> shiver </e1> of whale <e2> sharks </e2>	16	collection	member	2
261	the inhabitants send messages to each other by placing the message in a capsule and placing the <e1> capsule </e1> in a message <e2> tube </e2>	7	entity	destination	1
262	the finished <e1> doll </e1> was made with <e2> stockings </e2> for the face and a baby sock for the body	12	whole	component	2
263	it is the document repository of extremely valuable archival <e1> documents </e1> illustrating the <e2> history </e2> of the spanish empire	1	message	topic	1
264	this all around immature nice guy is above all a <e1> choreographer </e1> having devised the <e2> moves </e2> to the film adaptation of hairspray	0	other	other	0
265	the <e1> state </e1> has assembled a 230 million incentive <e2> package </e2> to lure the project which could mean as many as 9000 jobs	0	other	other	0
266	when you strike someone with a <e1> bottle </e1> full of <e2> carbonated beverage </e2> apparently a vacuum is created and then quickly refills which is somehow capable of breaking the glass	18	container	content	2
267	welding <e1> wire </e1> is coiled in a <e2> pail </e2> and used as an electrode in an automatic or semiautomatic welding operation	17	content	container	1
268	the stong <e1> earthquake </e1> caused a <e2> blackout </e2> on the sound stage and short - circuited some of the neon - tubed violins	9	cause	effect	1
269	various <e1> configurations </e1> have been illustrated in the <e2> drawings </e2>	2	topic	message	2
270	avci was the <e1> head </e1> of the chief of the <e2> police </e2> in diyarbakir between 1984 and 1992	15	member	collection	1
271	the <e1> series </e1> comprises some re - issues of the previous books as well as new <e2> titles </e2>	12	whole	component	2
272	the agitating <e1> students </e1> also put up a <e2> barricade </e2> on the dhaka - mymensingh highway disrupting vehicular movement for about two hours from 10 : 30am to 12 : 30pm	4	producer	product	2
273	the <e1> solution </e1> comprises the <e2> creation </e2> of a decentralized internet host name resolution system with flat hierarchy on the basis of metrized small world data structure	0	other	other	0
274	tension release by mega food contains sensoril a clinically studied extract of a ashwagandha that helps to inhibit fatigue and physical <e1> tension </e1> from everyday <e2> stress </e2>	10	effect	cause	2
275	with an innate desire to know and to do mankind has progressed past placing a dead fish in every <e1> hill </e1> of <e2> corn </e2> beans and squash	0	other	other	0
276	mayans charted venus motion across the sky poured <e1> chocolate </e1> into <e2> jars </e2> and interred them with the dead	7	entity	destination	1
277	the <e1> elephant </e1> descended from an aquatic <e2> animal </e2>	13	entity	origin	1
278	a special <e1> meeting </e1> of the <e2> shareholders </e2> of lydia diamond was held on december 23rd 2009 and the sale was approved by the shareholders	0	other	other	0
279	he inserted a <e1> needle </e1> into the tattoo <e2> machine </e2>	7	entity	destination	1
280	the aim of this study therefore was to examine the embryo <e1> quality </e1> obtained from vitrified warmed <e2> oocytes </e2> in a standard infertility population	0	other	other	0
281	the <e1> letter </e1> was sent from group to <e2> group </e2> of the dispersed believers to try and build them up to encourage them to fill them with hope	7	entity	destination	1
282	<e1> cardiovascular disease </e1> is one of the leading causes of <e2> morbidity </e2> and mortality in the uk as well as in the developed and the developing world	9	cause	effect	1
283	the level surface closest to the mss known as the <e1> geoid </e1> departs from an <e2> ellipsoid </e2> by about 100 m in each direction	0	other	other	0
284	after soaking them overnight we slipped the <e1> beans </e1> into a fairly wide - necked wine <e2> flask </e2> that is been peeled of its straw wrapper	7	entity	destination	1
285	<e1> dizziness </e1> from nasal and <e2> sinus pressure </e2> usually can be seen on a good nasal examination and a ct of the sinuses	10	effect	cause	2
286	students actually benefit from <e1> study </e1> through an sts <e2> approach </e2>	6	agency	instrument	2
287	in the 2006 campaign the <e1> governor </e1> won the hispanic vote with <e2> appearances </e2> such as one at casa de maryland	0	other	other	0
288	the <e1> bomb </e1> was hidden in a <e2> handcart </e2> near the mar toma church also known as church of st thomas in the city of mosul	17	content	container	1
289	she does however remember walking through campus when a chipper salesman gave her a <e1> fistful </e1> of bright orange <e2> coupons </e2> offering her and her friends complimentary slices of pizza	16	collection	member	2
290	i have imported an audio <e1> book </e1> into the <e2> software </e2>	7	entity	destination	1
291	the <e1> soldiers </e1> moved into the deep <e2> jungle </e2>	7	entity	destination	1
292	the <e1> chair </e1> of the <e2> corporation </e2> at the time of election shall be either a former president the retiring president or a member not emeritus of the corporation	0	other	other	0
293	the <e1> hole </e1> was found in a <e2> piece </e2> of the package that was ripped off near its edge	0	other	other	0
294	the <e1> mummy </e1> originally was inside a <e2> wooden coffin </e2> which had deteriorated	17	content	container	1
295	this <e1> meeting </e1> establishes the <e2> laws </e2> which govern the church and the priorities for the coming year	9	cause	effect	1
296	the <e1> game </e1> was sealed in the original <e2> packing </e2> unopened and untouched	17	content	container	1
297	the oculomotor <e1> nerve </e1> rests in a <e2> cistern </e2> within the sinus roof	11	component	whole	1
298	a baby girl was murdered and her <e1> body </e1> stuffed in a <e2> sack </e2> and dumped in a water body in the capital pallabi area	7	entity	destination	1
